徐汇苑,(徐汇龙华)天钥桥路968弄,90816,上海航新房地产有限公司,2000年建成 ,塔楼/板楼,4.2至8元/平米/月,上海航新物业管理有限公司,12栋,1348户,https://sh.lianjia.com/xiaoqu/5011000016420/
高科西路2837号,(浦东北蔡)高科西路2837号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020023799487477/
灵新小区,"(虹口凉城)汶水东路510弄, 水电路1013弄",55742,上海城开（集团）有限公司,1984年建成 ,塔楼/板楼,0.7至1.3元/平米/月,上海广同物业有限公司,113栋,2961户,https://sh.lianjia.com/xiaoqu/5011000009656/
申波苑,(浦东北蔡)申波路83弄,60855,上海鑫荣房地产综合开发有限公司,2003年建成 ,板楼,0.55元/平米/月,上海浦东新区花木物业公司,17栋,204户,https://sh.lianjia.com/xiaoqu/5011000013834/
星河湾商业街,(浦东北蔡)锦绣路2486弄1-7号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020036058425633/
艾东小区,(浦东北蔡)杨高南路2451弄,53367,中房集团,1995年建成 ,板楼,0.8元/平米/月,普三物业公司,59栋,1003户,https://sh.lianjia.com/xiaoqu/5011000012323/
康琳大楼,(浦东北蔡)杨高南路2875号,,上海康琳房地产开发经营公司,2001年建成 ,板楼,暂无信息,上海杨高物业管理有限公司,3栋,74户,https://sh.lianjia.com/xiaoqu/5011000013920/
芳华路253弄,(浦东北蔡)芳华路253弄,53007,上海花木开发有限公司,1995年建成 ,板楼,0.65至0.8元/平米/月,上海花木物业,24栋,330户,https://sh.lianjia.com/xiaoqu/5011000006510/
御翠豪庭,(长宁古北)黄金城道688弄,116226,和记黄埔地产（上海）古北有限公司,2008年建成 ,板楼,4.5元/平米/月,家利物业管理(上海)有限公司,15栋,967户,https://sh.lianjia.com/xiaoqu/5011000017475/
莲溪八村,(浦东北蔡)莲园路505弄,45499,上海浦东开发公司,1994年建成 ,板楼,0.5至0.79元/平米/月,浦房集团物业管理有限公司,23栋,310户,https://sh.lianjia.com/xiaoqu/5011000002231/
龙柏花苑(公寓),(长宁西郊)虹桥路2419号,60812,上海锦江-经纬发展有限公司,1997年建成 ,板楼,6.5元/平米/月,上海莱利物业管理有限公司,7栋,292户,https://sh.lianjia.com/xiaoqu/5011000018241/
高科西路3060弄,(浦东北蔡)高科西路3060弄,45552,上海华佳实业有限公司,1997年建成 ,板楼,0.45至1元/平米/月,上海锦辉物业管理有限公司,12栋,217户,https://sh.lianjia.com/xiaoqu/5011000008676/
虹桥新城,(长宁中山公园)长宁路1661弄1-50号,79279,上海市绿地集团置业有限公司,2000年建成 ,塔楼/板楼,1.8元/平米/月,上海新长宁集团天山物业有限公司,38栋,1202户,https://sh.lianjia.com/xiaoqu/5011000016887/
陆一小区,(普陀真如)中山北路2627弄,58762,真如房地产公司,1979年建成 ,板楼,0.8元/平米/月,上海景辉物业管理有限公司,21栋,513户,https://sh.lianjia.com/xiaoqu/5011000017656/
南杨花园,"(浦东北蔡)芳芯路149弄,芳芯路175弄",54777,绿城集团,1994年建成 ,板楼,0.6至1.5元/平米/月,上海三凌物业管理公司,53栋,647户,https://sh.lianjia.com/xiaoqu/5011000013346/
梅园新村(嘉定),(嘉定嘉定老城)梅园路300弄,28795,政府安置房,1984年建成 ,板楼,0.35元/平米/月,嘉城物业,39栋,1078户,https://sh.lianjia.com/xiaoqu/5011000000158/
中天碧云,(浦东碧云)碧云路333弄,81532,上海亚东建设开发有限公司,2004年建成 ,板楼/平房,3.58元/平米/月,万科物业,20栋,419户,https://sh.lianjia.com/xiaoqu/5011000015724/
信和花园,(浦东碧云)黄杨路69弄,67228,宝钢集团有限公司,1995年建成 ,板楼,2.46元/平米/月,新盛元物业管理有限公司,12栋,352户,https://sh.lianjia.com/xiaoqu/5011000015967/
品赏碧云,(浦东碧云)碧云路86弄,91136,上海金洋置业有限公司,2006年建成 ,板楼,1.85元/平米/月,上海芸绮物业管理有限公司,13栋,239户,https://sh.lianjia.com/xiaoqu/5011000012712/
同济城市阳光,(宝山大场镇)环镇北路1118弄,51893,上海同瓴置业有限公司,2014年建成 ,板楼,2.6元/平米/月,上海同科物业管理有限公司,18栋,622户,https://sh.lianjia.com/xiaoqu/5011000001115/
凌高小区,(浦东洋泾)栖山路401弄1-6号,56621,上海建工房产有限公司,1993年建成 ,塔楼,0.75元/平米/月,上海益镇物业管理有限公司,6栋,1339户,https://sh.lianjia.com/xiaoqu/5011000015447/
井晓公馆,"(宝山顾村)顾北路601弄1号, 顾北路601弄2号",26380,上海顾村置业有限公司,2012年建成 ,塔楼,2.8元/平米/月,上海顾村物业管理有限公司,2栋,335户,https://sh.lianjia.com/xiaoqu/5011102210072/
学前二村,(浦东外高桥)学前二村,35831,浦东房地产开发有限公司,1989年建成 ,板楼,0.36元/平米/月,高桥物业,44栋,570户,https://sh.lianjia.com/xiaoqu/5011000002303/
蝶恋园,(浦东金杨)栖山路1899弄,63645,上海海东房地产有限公司,2001年建成 ,板楼,0.7元/平米/月,上海为至物业管理有限公司,46栋,524户,https://sh.lianjia.com/xiaoqu/5011000011125/
科宁公寓,"(长宁中山公园)中山西路340号,中山西路430号,中山西路450号",69781,上海新长宁（集团）有限公司,1991年建成 ,塔楼/板楼,1.2元/平米/月,上海新长宁集团新程物业有限公司,3栋,644户,https://sh.lianjia.com/xiaoqu/5011000014108/
东陆新村九街坊,(浦东金桥)博兴路1676弄,49424,上海城投置业管理有限公司,1996年建成 ,板楼,0.6元/平米/月,上海安居房物业管理有限公司,62栋,740户,https://sh.lianjia.com/xiaoqu/5011000013699/
中行小区,(静安曹家渡)万航渡路623弄1-158号,,中行申同置业,1930年建成 ,板楼,1.55元/平米/月,中行物业,79栋,807户,https://sh.lianjia.com/xiaoqu/5011000016303/
宛南四村,(徐汇龙华)宛南四村,73984,上海徐房集团有限公司,1981年建成 ,板楼,0.8元/平米/月,上海高建物业有限公司,21栋,438户,https://sh.lianjia.com/xiaoqu/5011000010986/
徐虹华庭,(徐汇徐家汇)徐虹北路5弄,95178,上海凯虹房地产有限公司,2003年建成 ,板楼,2.5元/平米/月,环连物业,18栋,588户,https://sh.lianjia.com/xiaoqu/5011000017967/
学府花苑,(虹口江湾镇)广粤路1500弄,52592,上海宏城房地产开发有限公司,1996年建成 ,塔楼/板楼,0.6元/平米/月,上海宏亮物业管理有限公司,28栋,810户,https://sh.lianjia.com/xiaoqu/5011000013441/
城南小区,"(浦东川沙)川环南路76弄,川环南路130弄",34074,暂无信息,1994年建成 ,板楼,0.8元/平米/月,上海吉利物业管理有限公司,30栋,420户,https://sh.lianjia.com/xiaoqu/5011000003157/
国地公寓,(浦东塘桥)浦东南路2244弄,60568,上海华腾置业有限公司,1998年建成 ,板楼,0.6元/平米/月,新榜物业,18栋,215户,https://sh.lianjia.com/xiaoqu/5011000014118/
新凯城丹桂苑,(松江泗泾)泗凤公路1718弄,35694,上海新凯房地产开发有限公司,2011年建成 ,板楼,1.25元/平米/月,彩生活物业,18栋,778户,https://sh.lianjia.com/xiaoqu/5011000001265/
维诗凯亚,(浦东碧云)云山路2000弄,89148,上海俐马向荣碧云房地产有限公司,2004年建成 ,板楼,8.5元/平米/月,上海万科物业管理有限公司,179栋,179户,https://sh.lianjia.com/xiaoqu/5011000017119/
银泰花园(别墅),(浦东碧云)蓝天路368弄,87666,上海银泰置业股份有限公司,2000年建成 ,板楼,1.5元/平米/月,上海银帆物业管理有限公司,90栋,90户,https://sh.lianjia.com/xiaoqu/5011000016187/
康虹花园(别墅),(青浦徐泾)沪青平公路1358号,55931,上海锦虹房产开发有限公司,1994年建成 ,板楼,2.5元/平米/月,上海俊虹物业管理有限公司,153栋,153户,https://sh.lianjia.com/xiaoqu/5011000016065/
红枫路366号,(浦东碧云)红枫路366号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970508169313/
百富丽山庄,(浦东碧云)明月路1118弄,96151,上海浦东新区江山置地有限公司_,1998年建成 ,板楼,6.8元/平米/月,上海金晨物业经营管理有限公司,26栋,26户,https://sh.lianjia.com/xiaoqu/5011000017858/
金桥路2346弄,(浦东碧云)金桥路2346弄,51447,暂无信息,1993年建成 ,板楼,1元/平米/月,上海新金桥物业管理有限公司,4栋,84户,https://sh.lianjia.com/xiaoqu/5011000004419/
百花新村,"(浦东周浦)百花新村, 祝家港路168号",36117,上海周房物业管理有限公司,1993年建成 ,板楼,0.4元/平米/月,周房物业,64栋,711户,https://sh.lianjia.com/xiaoqu/5011000000650/
复兴珑御,"(黄浦老西门)复兴东路1188弄, 西藏南路699弄",135546,上海万业企业老西门置业发展有限公司,2016年建成 ,板楼,8.8元/平米/月,第一太平戴维斯物业顾问（上海）有限公司,10栋,596户,https://sh.lianjia.com/xiaoqu/5011000019275/
银泰花园(公寓),(浦东碧云)蓝天路368弄,86072,上海银泰置业股份有限公司,2000年建成 ,板楼,1.5元/平米/月,上海银帆物业管理有限公司,13栋,244户,https://sh.lianjia.com/xiaoqu/5011000004064/
静安河滨花园,(静安江宁路)西苏州路85弄,83425,上海裕源房地产开发有限公司,2001年建成 ,板楼,2元/平米/月,上海联源物业发展有限公司,20栋,646户,https://sh.lianjia.com/xiaoqu/5011000018166/
双阳大楼,"(杨浦控江路)双阳路413号,双阳路411号",55743,暂无信息,1993年建成 ,塔楼,0.8元/平米/月,无,2栋,322户,https://sh.lianjia.com/xiaoqu/5011000014811/
南陈小区,"(嘉定新成路)仓场路421弄,仓场路441弄",28208,上海市嘉定区住宅建设综合开发有限责任公司,1995年建成 ,板楼,0.6元/平米/月,上海明达物业管理有限公司,86栋,1424户,https://sh.lianjia.com/xiaoqu/5011000007156/
马桥景城馨苑,(闵行老闵行)银林路1002弄,31009,上海颛地置业发展有限公司,2014年建成 ,塔楼/板楼,1.2元/平米/月,颛地物业,20栋,1656户,https://sh.lianjia.com/xiaoqu/5011102206797/
春馨苑,(闵行春申)锦梅路1258弄,45692,上海梅都房地产开发有限公司,1999年建成 ,板楼,0.6元/平米/月,上海迅梅物业管理有限公司,43栋,540户,https://sh.lianjia.com/xiaoqu/5011000012699/
九龙仓兰宫,(松江松江大学城)谷阳北路2388弄,45825,上海莱源房地产开发有限公司,2014年建成 ,板楼,3.95元/平米/月,九龙仓物业管理有限公司,97栋,591户,https://sh.lianjia.com/xiaoqu/5011000001645/
新逸仙公寓,(宝山淞南)逸仙路3458弄,42269,上海淞南镇房地产经营开发总公司,2001年建成 ,板楼,0.6元/平米/月,淞南镇房地产经营开发总公司下属公司,45栋,579户,https://sh.lianjia.com/xiaoqu/5011000012583/
华阴小区,"(普陀甘泉宜川)华阴路27弄, 沪太路680弄",50918,暂无信息,1975年建成 ,板楼,0.8元/平米/月,暂无信息,25栋,593户,https://sh.lianjia.com/xiaoqu/5011000012737/
新金桥大厦,(浦东碧云)新金桥路28号,,暂无信息,1999年建成 ,未知类型,暂无信息,暂无信息,1栋,9户,https://sh.lianjia.com/xiaoqu/5011000004184/
金枫公寓,(浦东唐镇)虹盛东路39弄,30378,上海浦东王港房地产开发有限公,2004年建成 ,板楼,0.45元/平米/月,上海枫林物业有限公司,31栋,368户,https://sh.lianjia.com/xiaoqu/5011000013602/
世茂湖滨花园(公寓),(浦东碧云)明月路188弄,78389,上海世茂建设有限公司,2003年建成 ,板楼,4.2元/平米/月,上海绿城物业管理有限公司,14栋,750户,https://sh.lianjia.com/xiaoqu/5011000010580/
良辰美景公寓,"(虹口江湾镇)广粤路1577弄, 广粤路1401弄1-50号, 万安路1323弄1-30号",61899,上海良辰房地产发展有限公司,2001年建成 ,板楼,1.8元/平米/月,上海悦华物业管理有限公司,65栋,847户,https://sh.lianjia.com/xiaoqu/5011000000150/
浦发绿城西泰林路750弄,(浦东三林)西泰林路750弄,44115,暂无信息,2005年建成 ,板楼,0.55元/平米/月,上海浦发物业有限公司,53栋,636户,https://sh.lianjia.com/xiaoqu/5020039126252201/
银东大厦,(浦东碧云)新金桥路58号,,上海银东实业有限公司,1998年建成 ,塔楼,20元/平米/月,家饰佳物业管理有限公司,1栋,202户,https://sh.lianjia.com/xiaoqu/5011000016002/
盈标花园,(浦东碧云)红枫路450弄,83333,上海盈标花园酒店公寓有限公司,1997年建成 ,板楼,1元/平米/月,上海盈标花园酒店公寓有限公司,12栋,48户,https://sh.lianjia.com/xiaoqu/5011000012627/
贝港花苑,(奉贤南桥)解放西路639弄,23297,上海奉贤城乡建设投资开发有限公司,1998年建成 ,板楼,1.1元/平米/月,卫理物业公司,98栋,1252户,https://sh.lianjia.com/xiaoqu/5011000003570/
星云小区,(浦东碧云)罗山路1507弄,68439,隆庆集团,1995年建成 ,板楼,0.37元/平米/月,上海隆庆物业管理有限公司,6栋,108户,https://sh.lianjia.com/xiaoqu/5011000012505/
宝启公寓,(宝山杨行)蕰川路1625弄,37646,上海宝启房地产发展有限公司,2000年建成 ,板楼,1元/平米/月,上海宝启物业管理有限公司,64栋,790户,https://sh.lianjia.com/xiaoqu/5011000002625/
国年路65弄,(杨浦五角场)国年路65弄,62442,暂无信息,1985年建成 ,板楼,暂无信息,国年居民委员会,21栋,467户,https://sh.lianjia.com/xiaoqu/5011000008266/
白桦路260号,(浦东碧云)白桦路260号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970721292813/
万科魅力之城,(闵行七宝)中春路8888弄326-395号,55764,万科集团,2004年建成 ,板楼,2.5至2.6元/平米/月,上海万科物业管理有限公司,69栋,734户,https://sh.lianjia.com/xiaoqu/5011000014238/
海珀旭晖,"(徐汇徐汇滨江)东安路800弄, 东安路800弄11号, 瑞平路13号",138126,上海市绿地集团置业有限公司,2012年建成 ,板楼,7元/平米/月,上海绿地物业服务有限公司,9栋,285户,https://sh.lianjia.com/xiaoqu/5011000011036/
艺泰一品花园,(浦东惠南)人民西路1533弄,34346,上海益流置业发展有限公司,2014年建成 ,板楼,3元/平米/月,浙江杭州开元物业,45栋,531户,https://sh.lianjia.com/xiaoqu/5011000001907/
碧云花园伊顿府邸,(浦东碧云)蓝桉路388弄1-8号,,暂无信息,2006年建成 ,板楼,3.6元/平米/月,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/509821540057416/
馨康苑,(宝山共康)共康路169弄,56594,上海宝业房地产发展有限公司,2004年建成 ,板楼,1.35元/平米/月,上海宝业物业管理有限公司,42栋,882户,https://sh.lianjia.com/xiaoqu/5011000015278/
金都虹桥公馆,(青浦重固)赵重公路2777弄,19365,上海越盛房地产开发有限公司,暂无信息 ,板楼,暂无信息,上海夏阳物业管理有限公司,2栋,100户,https://sh.lianjia.com/xiaoqu/5011102207413/
黄杨路65弄,(浦东碧云)黄杨路65弄,,暂无信息,2004年建成 ,塔楼,暂无信息,暂无信息,2栋,280户,https://sh.lianjia.com/xiaoqu/5011000001825/
云山路2035弄,(浦东碧云)云山路2035弄,,暂无信息,2002年建成 ,板楼,暂无信息,暂无信息,113栋,113户,https://sh.lianjia.com/xiaoqu/5011063202564/
安亭瑞仕华庭(公寓),(嘉定安亭)安拓路155弄,29234,上海城建博远置业有限公司,2014年建成 ,板楼,2.6至3.2元/平米/月,上海上实金马物业管理有限公司,6栋,287户,https://sh.lianjia.com/xiaoqu/5011102208835/
佳安公寓,(徐汇徐家汇)宛平南路420弄1-14号,71070,上海佳安置业有限公司,1998年建成 ,塔楼/板楼,1.2至2元/平米/月,上海中南行物业管理有限公司,14栋,497户,https://sh.lianjia.com/xiaoqu/5011000016080/
创新佳苑,"(浦东唐镇)创新中路180弄,创新中路380弄",44129,上海建创置业有限公司,2013年建成 ,板楼,1.95元/平米/月,富宁物业,33栋,826户,https://sh.lianjia.com/xiaoqu/5011000002802/
柿子湾小区,"(徐汇徐家汇)宜山路220弄,宜山路250弄",103307,上海瀛通（集团）有限公司,1984年建成 ,板楼,1元/平米/月,上海高建物业有限公司,18栋,406户,https://sh.lianjia.com/xiaoqu/5011000008512/
万科翡翠滨江(一期),(浦东源深)昌邑路1500弄,112681,上海中房滨江房地产有限公司,2016年建成 ,板楼,9.6至9.8元/平米/月,上海万科物业服务有限公司,10栋,522户,https://sh.lianjia.com/xiaoqu/5011000001921/
南大路180弄,(宝山大场镇)南大路180弄,38790,北辰集团,1995年建成 ,板楼,0.8元/平米/月,新寓物业,30栋,629户,https://sh.lianjia.com/xiaoqu/5011000008802/
白金湾府邸,(虹口北外滩)海平路18号,110141,上海莱因思置业有限公司,2008年建成 ,板楼,5.6元/平米/月,世邦魏理仕物业顾问(中国)有限公司,4栋,167户,https://sh.lianjia.com/xiaoqu/5011000012424/
航东路750弄,(闵行航华)航东路750弄,44982,航东地产,1995年建成 ,板楼,0.6元/平米/月,航华物业,36栋,815户,https://sh.lianjia.com/xiaoqu/5011000006255/
华鹏花苑,(宝山大华)行知路572弄38-82号,48566,复地集团,1997年建成 ,板楼,1.1元/平米/月,上海复瑞物业管理公司,41栋,552户,https://sh.lianjia.com/xiaoqu/5011000014605/
丁香公寓,(长宁镇宁路)华山路800弄,93477,上海鑫安房地产发展有限公司,1995年建成 ,塔楼/板楼/平房,1.8元/平米/月,上海轻工物业管理有限公司,6栋,389户,https://sh.lianjia.com/xiaoqu/5011000017777/
白桦路242号,(浦东碧云)白桦路242号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970721292810/
岚皋大楼,(普陀光新)岚皋路40弄5-7号,63370,上海勇谢房地产开发有限公司,1991年建成 ,塔楼,1.2元/平米/月,上海中山物业有限公司,3栋,561户,https://sh.lianjia.com/xiaoqu/5011000017267/
佳兆业城市广场,"(嘉定徐行)顺宁路501弄, 启宁路421弄",32790,上海嘉湾兆业房地产有限公司,2016年建成 ,板楼,2.6元/平米/月,佳兆业品牌物业,46栋,1616户,https://sh.lianjia.com/xiaoqu/5011102210184/
碧云路186号,(浦东碧云)碧云路186号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970584454049/
金桥爱建园,(浦东碧云)碧云路199弄,84371,上海宇宙置业有限公司,2003年建成 ,板楼,1.56元/平米/月,上海芸琦物业有限管理公司,40栋,1106户,https://sh.lianjia.com/xiaoqu/5011000015037/
上大聚丰园,(宝山上大)上大路1288弄,40918,上海祁连房地产开发总公司,2003年建成 ,板楼,0.35元/平米/月,上海亚大物业发展有限公司,119栋,1536户,https://sh.lianjia.com/xiaoqu/5011000013363/
森晟世洋国际广场,(长宁西郊)虹梅路3721号,33487,上海森晟世洋房地产开发有限公司,2003年建成 ,板楼,5.6元/平米/月,酒店物业,1栋,379户,https://sh.lianjia.com/xiaoqu/5011000018013/
晓园,(浦东碧云)红枫路358弄,95157,上海中通置业(集团)有限公司,2006年建成 ,板楼,3.85元/平米/月,金晨物业,14栋,268户,https://sh.lianjia.com/xiaoqu/5011000016334/
碧云路1218号,(浦东碧云)碧云路1218号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970584454043/
航华二村春晖小区,(闵行航华)航华二村三街坊301-340号,43249,暂无信息,1995年建成 ,板楼,0.8元/平米/月,上海春晖物业管理有限公司,40栋,678户,https://sh.lianjia.com/xiaoqu/5018087861040018/
白桦路264号,(浦东碧云)白桦路264号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970721292815/
丽景小区,"(嘉定嘉定老城)塔城路463号, 塔城路475弄, 塔城路495弄, 塔城路461号",26791,上海嘉龙房产发展有限公司,1991年建成 ,板楼,0.8元/平米/月,上海嘉龙房产发展有限公司,70栋,894户,https://sh.lianjia.com/xiaoqu/5011000010454/
上坤红树湾,(松江松江大学城)光星路1855弄,52097,上海上坤置业有限公司,2016年建成 ,板楼,3.7元/平米/月,上海上坤置业有限公司,22栋,376户,https://sh.lianjia.com/xiaoqu/5011000018407/
罗山花苑,"(浦东碧云)明月路199弄, 明月路199弄1-62号",91085,上海金洋置业有限公司,1998年建成 ,板楼,0.5元/平米/月,上海芸绮物业管理有限公司,62栋,684户,https://sh.lianjia.com/xiaoqu/5011000017700/
绿都绣云里,(浦东川沙)崇溪路111弄,48119,上海迪南房地产开发有限公司,2016年建成 ,塔楼/板楼,3.8元/平米/月,南阳绿都物业,36栋,1595户,https://sh.lianjia.com/xiaoqu/5010477202844805/
云间绿大地,(浦东碧云)锦绣东路418弄,124801,上海都市房地产发展有限公司,2002年建成 ,板楼,0.68至6.8元/平米/月,上海绿城物业管理有限公司,428栋,479户,https://sh.lianjia.com/xiaoqu/5011000015753/
古北大成公馆,(闵行金虹桥)红松东路321弄,101575,上海大成置业有限公司,2011年建成 ,板楼,3.9元/平米/月,上海嘉荣物业管理有限公司,13栋,382户,https://sh.lianjia.com/xiaoqu/5011000010071/
美兰湖花园,(宝山罗店)美丹路18弄,37185,上置控股集团,2010年建成 ,板楼,2.24元/平米/月,上置物业,124栋,609户,https://sh.lianjia.com/xiaoqu/5011102210432/
薇馨家园,(闵行春申)春申路1580弄,41159,上海金三角房地产开发公司,1994年建成 ,板楼,0.45元/平米/月,上海春晖物业管理有限公司,36栋,538户,https://sh.lianjia.com/xiaoqu/5011000012669/
通海小区,(虹口临平路)通州路392弄,68373,上海虹房(集团)有限公司,1979年建成 ,板楼,0.3元/平米/月,上海虹房物业集团,16栋,318户,https://sh.lianjia.com/xiaoqu/5011000005299/
一品漫城(四期)(公寓),(闵行浦江)芦恒路378弄141-165,48744,鹏欣集团,2013年建成 ,板楼,2.6至3.2元/平米/月,春川物业,22栋,556户,https://sh.lianjia.com/xiaoqu/5011000005239/
金色碧云,(浦东碧云)白桦路266弄,100097,上海天赐实业(集团)有限公司,2004年建成 ,板楼,1.5元/平米/月,上海天可华物业管理有限公司,26栋,312户,https://sh.lianjia.com/xiaoqu/5011000017365/
金鹿大楼,"(黄浦淮海中路)巨鹿路1号,巨鹿路17号",89004,金鹿集团,1992年建成 ,塔楼,1.28元/平米/月,上实物业,2栋,377户,https://sh.lianjia.com/xiaoqu/5011000011528/
京浦花园,(闵行老闵行)沧源路755弄1-125号单,40831,上海天翔房地产开发有限公司,1993年建成 ,板楼,1.2元/平米/月,天翔物业,54栋,641户,https://sh.lianjia.com/xiaoqu/5011000014152/
武定坊,"(静安江宁路)武定路600弄1-36号, 武定路576号, 武定路580号, 武定路584号, 武定路588号",88055,上海置业,1998年建成 ,板楼,0.1至0.8元/平米/月,自主物业,27栋,408户,https://sh.lianjia.com/xiaoqu/5011000015375/
凤凰景苑,(闵行老闵行)景谷中路58弄,48180,上海闵行置业发展有限公司,2015年建成 ,板楼,2.8元/平米/月,上海莘旺物业管理有限公司,54栋,1663户,https://sh.lianjia.com/xiaoqu/5011000002142/
西郊大公馆,"(青浦徐泾)盈港东路333弄,徐泾东路333弄",68512,上海新典房地产开发有限公司_,2004年建成 ,板楼,3元/平米/月,上海诚希物业管理有限公司,126栋,126户,https://sh.lianjia.com/xiaoqu/5011000016923/
世茂湖滨花园(别墅),(浦东碧云)明月路188弄,83016,上海世茂建设有限公司,2003年建成 ,板楼,4.2至5.5元/平米/月,上海绿城物业管理有限公司,82栋,189户,https://sh.lianjia.com/xiaoqu/5011000018328/
紫薇新村,"(闵行华漕)北翟路5120弄,紫薇新村",41216,上海五心房地产有限公司,1994年建成 ,板楼,1元/平米/月,上海诸翟物业管理有限公司,98栋,1149户,https://sh.lianjia.com/xiaoqu/5011000014000/
凤凰大厦,(浦东碧云)黄杨路18号,69294,上海北圣投资管理有限公司,1998年建成 ,塔楼,2元/平米/月,上海小草物业管理有限公司,2栋,216户,https://sh.lianjia.com/xiaoqu/5011000017257/
大桥小区,"(长宁中山公园)长宁支路133弄1-16号,长宁支路165弄1-11号",64961,大桥置业,1987年建成 ,板楼,0.5元/平米/月,上海银湾物业管理有限公司,26栋,708户,https://sh.lianjia.com/xiaoqu/5011000015589/
金浦小区(金桥),(浦东碧云)金桥路2552弄,52457,上海建工房产有限公司,1995年建成 ,板楼,0.8元/平米/月,上海中星集团申城物业有限公司,40栋,570户,https://sh.lianjia.com/xiaoqu/5011000002837/
长城小区,(静安曹家渡)康定路950弄,81223,上海宝翔,1995年建成 ,塔楼/板楼,1.2元/平米/月,上海锦顺物业管理有限公司,15栋,396户,https://sh.lianjia.com/xiaoqu/5011000017536/
碧云花园,"(浦东碧云)碧云路777弄,碧云路650弄",88071,上海金桥出口加工区开发股份有限公司,2002年建成 ,板楼,3.6元/平米/月,金晨物业,175栋,619户,https://sh.lianjia.com/xiaoqu/5011000015380/
黄杨路6号,(浦东碧云)黄杨路6号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5017115729899700/
北海新苑,(闸北阳城)沪太路1188弄1-26号,47954,上海欣欣房地产经纪有限公司,1994年建成 ,板楼,0.8元/平米/月,上海望源房地产开发有限公司,28栋,582户,https://sh.lianjia.com/xiaoqu/5011000013505/
碧云路1222号,(浦东碧云)碧云路1222号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,3户,https://sh.lianjia.com/xiaoqu/5012970584454044/
民航大厦,(浦东碧云)新金桥路18号,30325,民航集团,2005年建成 ,塔楼,22元/平米/月,国依诺瓦物业,1栋,113户,https://sh.lianjia.com/xiaoqu/5011000002850/
上海香港花园,(闵行华漕)纪翟南路188弄,40622,上海美旋房地产有限公司,1998年建成 ,板楼,0.5元/平米/月,上海诸翟物业管理有限公司,43栋,543户,https://sh.lianjia.com/xiaoqu/5011000016471/
恒业公寓,"(虹口鲁迅公园)恒业路388弄,恒业路398号",59871,上海恒鑫房地产开发经营公司,1998年建成 ,塔楼/板楼,1.5元/平米/月,上海恒业物业管理有限公司,14栋,571户,https://sh.lianjia.com/xiaoqu/5011000018065/
碧云东方公寓,(浦东碧云)红枫路300弄,89578,上海星际房地产发展有限公司,2005年建成 ,板楼,3.35元/平米/月,上海星际物业有限公司,13栋,375户,https://sh.lianjia.com/xiaoqu/5011000015546/
普善新苑,(闸北大宁)普善路390弄,57655,欣悦房产开发有限公司,1995年建成 ,塔楼,0.99至1.2元/平米/月,上海欣悦物业管理有限公司,4栋,571户,https://sh.lianjia.com/xiaoqu/5011000017971/
金桥酒店公寓,(浦东碧云)红枫路108弄3-8号,68289,上海东渡房地产开发有限责任公司,1995年建成 ,塔楼/板楼,3元/平米/月,金马酒店公寓管理（上海）有限公司,7栋,937户,https://sh.lianjia.com/xiaoqu/5011000018020/
浦汇新村,(青浦夏阳)浦汇新村,27033,上海闵行协和房地产开发有限公司,1996年建成 ,板楼,0.8元/平米/月,上海宝隆物业管理有限公司,10栋,278户,https://sh.lianjia.com/xiaoqu/5011000003401/
吴东小区,(徐汇徐家汇)吴中东路500弄,65477,集资开发,1988年建成 ,板楼,0.8元/平米/月,东航物业,53栋,1122户,https://sh.lianjia.com/xiaoqu/5011000008879/
中海寰宇天下,(闵行春申)银都路2188弄,64361,上海中海海容房地产有限公司,2015年建成 ,塔楼/板楼,3.5元/平米/月,上海中海物业管理有限公司,16栋,1124户,https://sh.lianjia.com/xiaoqu/5011000001308/
银翔新村,(嘉定南翔)古猗园路125弄,37204,上海绿洲房地产（集团）有限公司,1997年建成 ,板楼,0.6元/平米/月,绿洲物业,51栋,704户,https://sh.lianjia.com/xiaoqu/5011000014335/
